Link,Title,Year,Rating
https://letterboxd.com/film/masquerade-2022/,Masquerade,2022,3.29
https://letterboxd.com/film/baby-blood/,Baby Blood,1990,3.43
https://letterboxd.com/film/little-women-2017/,Little Women,2017,3.54
https://letterboxd.com/film/lacombe-lucien/,"Lacombe, Lucien",1974,3.78
https://letterboxd.com/film/christmas-with-you/,Christmas with You,2022,2.17
https://letterboxd.com/film/viva-zapata/,Viva Zapata!,1952,3.45
https://letterboxd.com/film/best-wishes-warmest-regards-a-schitts-creek-farewell/,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,4.17
https://letterboxd.com/film/runner-runner/,Runner Runner,2013,2.34
https://letterboxd.com/film/eiffel/,Eiffel,2021,2.88
https://letterboxd.com/film/no-fear-no-die/,"No Fear, No Die",1990,3.61
https://letterboxd.com/film/two-thousand-maniacs/,Two Thousand Maniacs!,1964,3.06
https://letterboxd.com/film/auntie-mame/,Auntie Mame,1958,3.79
https://letterboxd.com/film/no-way-out/,No Way Out,1950,3.70
https://letterboxd.com/film/dave-chappelle-deep-in-the-heart-of-texas/,Dave Chappelle: Deep in the Heart of Texas,2017,3.76
https://letterboxd.com/film/libeled-lady/,Libeled Lady,1936,3.74
https://letterboxd.com/film/die-tomorrow/,Die Tomorrow,2017,3.85
https://letterboxd.com/film/in-the-heat-of-the-sun/,In the Heat of the Sun,1994,4.10
https://letterboxd.com/film/my-little-pony-the-movie-2017/,My Little Pony: The Movie,2017,3.04
https://letterboxd.com/film/midnight-1939/,Midnight,1939,3.88
https://letterboxd.com/film/extraordinary-stories/,Extraordinary Stories,2008,4.09
https://letterboxd.com/film/career-girls/,Career Girls,1997,3.66
https://letterboxd.com/film/the-three-musketeers-1973/,The Three Musketeers,1973,3.43
https://letterboxd.com/film/godzilla-tokyo-sos/,Godzilla: Tokyo S.O.S.,2003,3.23
https://letterboxd.com/film/beyond-skyline/,Beyond Skyline,2017,2.53
https://letterboxd.com/film/avalon-high/,Avalon High,2010,2.55
https://letterboxd.com/film/schoolgirls/,Schoolgirls,2020,3.58
https://letterboxd.com/film/jamaica-inn/,Jamaica Inn,1939,3.01
https://letterboxd.com/film/ham-on-rye/,Ham on Rye,2019,3.19
https://letterboxd.com/film/36-2012/,36,2012,3.76
https://letterboxd.com/film/the-passionate-friends/,The Passionate Friends,1949,3.80
https://letterboxd.com/film/the-rutles-all-you-need-is-cash/,The Rutles: All You Need Is Cash,1978,3.64
https://letterboxd.com/film/the-feels/,The Feels,2017,2.59
https://letterboxd.com/film/room-at-the-top/,Room at the Top,1959,3.73
https://letterboxd.com/film/the-anthem-of-the-heart/,The Anthem of the Heart,2015,3.52
https://letterboxd.com/film/the-thirteenth-year/,The Thirteenth Year,1999,2.70
https://letterboxd.com/film/taxi-2/,Taxi 2,2000,3.02
https://letterboxd.com/film/limmensita/,L'immensità,2022,3.27
https://letterboxd.com/film/junk-head/,Junk Head,2017,3.87
https://letterboxd.com/film/man-facing-southeast/,Man Facing Southeast,1986,3.81
https://letterboxd.com/film/the-secret-of-the-grain/,The Secret of the Grain,2007,3.86
https://letterboxd.com/film/bubble/,Bubble,2005,3.39
https://letterboxd.com/film/you-dont-know-jack/,You Don't Know Jack,2010,3.54
https://letterboxd.com/film/the-last-command/,The Last Command,1928,3.96
https://letterboxd.com/film/the-alchemist-cookbook/,The Alchemist Cookbook,2016,3.09
https://letterboxd.com/film/house-of-frankenstein/,House of Frankenstein,1944,3.03
https://letterboxd.com/film/the-legend-of-billie-jean/,The Legend of Billie Jean,1985,3.45
https://letterboxd.com/film/the-hired-hand/,The Hired Hand,1971,3.69
https://letterboxd.com/film/the-ballad-of-cable-hogue/,The Ballad of Cable Hogue,1970,3.69
https://letterboxd.com/film/interstate-60/,Interstate 60,2002,3.54
https://letterboxd.com/film/body-of-evidence/,Body of Evidence,1993,2.32
https://letterboxd.com/film/nobodys-daughter-haewon/,Nobody's Daughter Haewon,2013,3.63
https://letterboxd.com/film/wrong-turn-6-last-resort/,Wrong Turn 6: Last Resort,2014,1.68
https://letterboxd.com/film/i-dont-want-to-go-back-alone/,I Don't Want to Go Back Alone,2010,3.90
https://letterboxd.com/film/tightrope/,Tightrope,1984,3.18
https://letterboxd.com/film/bulletproof-monk/,Bulletproof Monk,2003,2.43
https://letterboxd.com/film/the-vanishing-2018/,The Vanishing,2018,2.91
https://letterboxd.com/film/the-missing-2003/,The Missing,2003,3.12
https://letterboxd.com/film/homeward-bound-ii-lost-in-san-francisco/,Homeward Bound II: Lost in San Francisco,1996,2.84
https://letterboxd.com/film/quien-te-cantara/,Quién te cantará,2018,3.66
https://letterboxd.com/film/cat-city-2017/,Cat City,2017,4.00
https://letterboxd.com/film/red-sun/,Red Sun,1971,3.34
https://letterboxd.com/film/turistas/,Turistas,2006,2.46
https://letterboxd.com/film/the-blue-dahlia/,The Blue Dahlia,1946,3.40
https://letterboxd.com/film/ride-the-eagle/,Ride the Eagle,2021,3.26
https://letterboxd.com/film/henri-georges-clouzots-inferno/,Henri-Georges Clouzot's Inferno,2009,3.77
https://letterboxd.com/film/nell/,Nell,1994,3.01
https://letterboxd.com/film/fingersmith/,Fingersmith,2005,3.70
https://letterboxd.com/film/the-day-shall-come/,The Day Shall Come,2019,3.14
https://letterboxd.com/film/college/,College,1927,3.34
https://letterboxd.com/film/george-carlins-american-dream/,George Carlin's American Dream,2022,3.98
https://letterboxd.com/film/horace-and-pete/,Horace and Pete,2016,4.27
https://letterboxd.com/film/rock-rule/,Rock & Rule,1983,3.24
https://letterboxd.com/film/haim-valentine/,HAIM / Valentine,2017,4.00
https://letterboxd.com/film/in-good-company-2004/,In Good Company,2004,2.90
https://letterboxd.com/film/who-invited-them/,Who Invited Them,2022,2.74
https://letterboxd.com/film/dark-horse-2011/,Dark Horse,2011,3.23
https://letterboxd.com/film/fermats-room/,Fermat's Room,2007,3.17
https://letterboxd.com/film/scared-shrekless/,Scared Shrekless,2010,3.12
https://letterboxd.com/film/tiptoes/,Tiptoes,2003,1.75
https://letterboxd.com/film/felidae/,Felidae,1994,3.47
https://letterboxd.com/film/doctor-who/,Doctor Who,1996,3.20
https://letterboxd.com/film/earwig/,Earwig,2021,3.03
https://letterboxd.com/film/the-crime-of-padre-amaro/,The Crime of Padre Amaro,2002,3.27
https://letterboxd.com/film/blood-gold/,Blood & Gold,2023,3.07
https://letterboxd.com/film/the-newton-boys/,The Newton Boys,1998,2.99
https://letterboxd.com/film/microcosmos/,Microcosmos,1996,3.99
https://letterboxd.com/film/the-king-of-pigs/,The King of Pigs,2011,3.45
https://letterboxd.com/film/moffie/,Moffie,2019,3.58
https://letterboxd.com/film/morris-from-america/,Morris from America,2016,3.31
https://letterboxd.com/film/mac-devin-go-to-high-school/,Mac & Devin Go to High School,2012,2.34
https://letterboxd.com/film/ebola-syndrome/,Ebola Syndrome,1996,3.39
https://letterboxd.com/film/bandslam/,Bandslam,2009,2.86
https://letterboxd.com/film/the-pope-of-greenwich-village/,The Pope of Greenwich Village,1984,3.42
https://letterboxd.com/film/nativity-2-danger-in-the-manger/,Nativity 2: Danger in the Manger!,2012,2.76
https://letterboxd.com/film/braven/,Braven,2018,2.71
https://letterboxd.com/film/sanjays-super-team/,Sanjay's Super Team,2015,3.46
https://letterboxd.com/film/kapoor-sons/,Kapoor & Sons,2016,3.65
https://letterboxd.com/film/the-apartment-1996/,The Apartment,1996,3.51
https://letterboxd.com/film/submarino/,Submarino,2010,3.77
https://letterboxd.com/film/battle-at-big-rock/,Battle at Big Rock,2019,3.15
https://letterboxd.com/film/a-teacher-2020/,A Teacher,2020,2.94
https://letterboxd.com/film/tamasha/,Tamasha,2015,3.40
https://letterboxd.com/film/ju-on-the-grudge-2/,Ju-on: The Grudge 2,2003,3.25
https://letterboxd.com/film/pennies-from-heaven/,Pennies from Heaven,1981,3.43
https://letterboxd.com/film/cest-la-vie-2016/,C'est la Vie,2016,3.37
https://letterboxd.com/film/han-gong-ju/,Han Gong-ju,2013,3.83
https://letterboxd.com/film/the-organizer/,The Organizer,1963,4.01
https://letterboxd.com/film/the-tomb-of-ligeia/,The Tomb of Ligeia,1964,3.25
https://letterboxd.com/film/endless-love-1981/,Endless Love,1981,2.31
https://letterboxd.com/film/king-lear-2018/,King Lear,2018,3.17
https://letterboxd.com/film/the-butcher-boy-1997/,The Butcher Boy,1997,3.61
https://letterboxd.com/film/scooby-doo-and-the-monster-of-mexico/,Scooby-Doo! and the Monster of Mexico,2003,3.01
https://letterboxd.com/film/sound-city/,Sound City,2013,3.70
https://letterboxd.com/film/the-astronauts-wife/,The Astronaut's Wife,1999,2.57
https://letterboxd.com/film/the-witch-part-2-the-other-one/,The Witch: Part 2. The Other One,2022,2.88
https://letterboxd.com/film/9-songs/,9 Songs,2004,2.39
https://letterboxd.com/film/the-message-1976-1/,The Message,1976,3.78
https://letterboxd.com/film/shark-night-3d/,Shark Night 3D,2011,1.95
https://letterboxd.com/film/the-extraordinary-adventures-of-adele-blanc-sec/,The Extraordinary Adventures of Adèle Blanc-Sec,2010,3.15
https://letterboxd.com/film/sign-o-the-times/,Sign O' the Times,1987,4.09
https://letterboxd.com/film/the-informer/,The Informer,1935,3.68
https://letterboxd.com/film/bangkok-dangerous-2008/,Bangkok Dangerous,2008,2.19
https://letterboxd.com/film/critters-3/,Critters 3,1991,2.38
https://letterboxd.com/film/gayniggers-from-outer-space/,Gayniggers from Outer Space,1992,2.89
https://letterboxd.com/film/derailed-2005/,Derailed,2005,2.89
https://letterboxd.com/film/guinea-pig-6-mermaid-in-the-manhole/,Guinea Pig 6: Mermaid in the Manhole,1988,3.31
https://letterboxd.com/film/operation-hyacinth/,Operation Hyacinth,2021,3.70
https://letterboxd.com/film/see-no-evil-2006/,See No Evil,2006,2.20
https://letterboxd.com/film/the-go-between-1971/,The Go-Between,1971,3.63
https://letterboxd.com/film/peter-von-kant/,Peter von Kant,2022,3.12
https://letterboxd.com/film/ghost-in-the-shell-20/,Ghost in the Shell 2.0,2008,3.61
https://letterboxd.com/film/futurama-into-the-wild-green-yonder/,Futurama: Into the Wild Green Yonder,2009,3.42
https://letterboxd.com/film/slash-back/,Slash/Back,2022,3.00
https://letterboxd.com/film/stay-tuned/,Stay Tuned,1992,3.14
https://letterboxd.com/film/oss-117-from-africa-with-love/,OSS 117: From Africa with Love,2021,2.83
https://letterboxd.com/film/nothing-but-a-man/,Nothing But a Man,1964,4.04
https://letterboxd.com/film/accident-1967/,Accident,1967,3.54
https://letterboxd.com/film/brighton-rock/,Brighton Rock,1948,3.73
https://letterboxd.com/film/last-summer/,Last Summer,1969,3.70
https://letterboxd.com/film/moonrise/,Moonrise,1948,3.66
https://letterboxd.com/film/the-devil-is-a-woman/,The Devil Is a Woman,1935,3.58
https://letterboxd.com/film/urusei-yatsura-beautiful-dreamer/,Urusei Yatsura: Beautiful Dreamer,1984,3.90
https://letterboxd.com/film/happy-christmas/,Happy Christmas,2014,2.98
https://letterboxd.com/film/phantoms/,Phantoms,1998,2.57
https://letterboxd.com/film/big-business-1988/,Big Business,1988,3.16
https://letterboxd.com/film/hideous-2022/,Hideous,2022,3.65
https://letterboxd.com/film/the-eiger-sanction/,The Eiger Sanction,1975,3.05
https://letterboxd.com/film/it-has-to-be-lived-once-and-dreamed-twice/,It has to be lived once and dreamed twice,2019,3.81
https://letterboxd.com/film/time-and-tide/,Time and Tide,2000,3.68
https://letterboxd.com/film/get-real/,Get Real,1998,3.49
https://letterboxd.com/film/minnal-murali/,Minnal Murali,2021,3.49
https://letterboxd.com/film/werewolf-of-london/,Werewolf of London,1935,3.04
https://letterboxd.com/film/lone-wolf-and-cub-white-heaven-in-hell/,Lone Wolf and Cub: White Heaven in Hell,1974,3.65
https://letterboxd.com/film/the-cousins-1959/,The Cousins,1959,3.70
https://letterboxd.com/film/mondo-cane/,Mondo Cane,1962,2.99
https://letterboxd.com/film/there-was-a-father/,There Was a Father,1942,3.89
https://letterboxd.com/film/totally-under-control/,Totally Under Control,2020,3.66
https://letterboxd.com/film/pretty-poison/,Pretty Poison,1968,3.56
https://letterboxd.com/film/share-2019/,Share,2019,3.08
https://letterboxd.com/film/the-tokyo-night-sky-is-always-the-densest-shade-of-blue/,The Tokyo Night Sky Is Always the Densest Shade of Blue,2017,3.45
https://letterboxd.com/film/animal-crossing-the-movie/,Animal Crossing: The Movie,2006,3.53
https://letterboxd.com/film/the-dissident/,The Dissident,2020,3.73
https://letterboxd.com/film/ouran-high-school-host-club-2006-1/,Ouran High School Host Club,2006,3.96
https://letterboxd.com/film/staying-alive/,Staying Alive,1983,2.48
https://letterboxd.com/film/the-seashell-and-the-clergyman/,The Seashell and the Clergyman,1928,3.65
https://letterboxd.com/film/speedy/,Speedy,1928,3.80
https://letterboxd.com/film/simple-men/,Simple Men,1992,3.70
https://letterboxd.com/film/made/,Made,2001,3.12
https://letterboxd.com/film/hold-me-tight-2021-1/,Hold Me Tight,2021,3.57
https://letterboxd.com/film/hopscotch/,Hopscotch,1980,3.54
https://letterboxd.com/film/mondays-in-the-sun/,Mondays in the Sun,2002,3.82
https://letterboxd.com/film/full-contact/,Full Contact,1992,3.76
https://letterboxd.com/film/this-changes-everything-2018/,This Changes Everything,2018,3.69
https://letterboxd.com/film/bitter-lake-2015/,Bitter Lake,2015,4.05
https://letterboxd.com/film/unwelcome-2022/,Unwelcome,2022,2.69
https://letterboxd.com/film/murmur-of-youth/,Murmur of Youth,1997,3.74
https://letterboxd.com/film/daniel-sloss-live-shows/,Daniel Sloss: Live Shows,2018,4.17
https://letterboxd.com/film/kahaani/,Kahaani,2012,3.72
https://letterboxd.com/film/the-walking-dead/,The Walking Dead,1936,3.44
https://letterboxd.com/film/sink-or-swim/,Sink or Swim,1990,4.02
https://letterboxd.com/film/ginger-snaps-back-the-beginning/,Ginger Snaps Back: The Beginning,2004,2.68
https://letterboxd.com/film/invasion-usa-1985/,Invasion U.S.A.,1985,2.89
https://letterboxd.com/film/george-of-the-jungle-2/,George of the Jungle 2,2003,1.85
https://letterboxd.com/film/virus-1999/,Virus,1999,2.50
https://letterboxd.com/film/firefox/,Firefox,1982,2.83
https://letterboxd.com/film/ride-with-the-devil/,Ride with the Devil,1999,3.32
https://letterboxd.com/film/twenty-four-eyes/,Twenty-Four Eyes,1954,4.10
https://letterboxd.com/film/snake-in-the-eagles-shadow/,Snake in the Eagle's Shadow,1978,3.63
https://letterboxd.com/film/american-boy-a-profile-of-steven-prince/,American Boy: A Profile of Steven Prince,1978,3.73
https://letterboxd.com/film/if-i-cant-have-love-i-want-power/,"If I Can't Have Love, I Want Power",2021,3.65
https://letterboxd.com/film/dont-open-till-christmas/,Don't Open Till Christmas,1984,2.58
https://letterboxd.com/film/petulia/,Petulia,1968,3.67
https://letterboxd.com/film/the-curse-of-the-werewolf/,The Curse of the Werewolf,1961,3.21
https://letterboxd.com/film/jimmy-savile-a-british-horror-story-2022/,Jimmy Savile: A British Horror Story,2022,3.18
https://letterboxd.com/film/nightmare-cinema/,Nightmare Cinema,2018,2.64
https://letterboxd.com/film/young-guns-ii/,Young Guns II,1990,3.15
https://letterboxd.com/film/steel/,Steel,1997,1.69
https://letterboxd.com/film/danton-1983/,Danton,1983,3.67
https://letterboxd.com/film/procession-2021/,Procession,2021,3.79
https://letterboxd.com/film/one-piece-baron-omatsuri-and-the-secret-island/,One Piece: Baron Omatsuri and the Secret Island,2005,3.91
https://letterboxd.com/film/louis-ck-hilarious/,Louis C.K.: Hilarious,2010,3.99
https://letterboxd.com/film/moms-got-a-date-with-a-vampire/,Mom's Got a Date with a Vampire,2000,2.69
https://letterboxd.com/film/the-untold-story/,The Untold Story,1993,3.43
https://letterboxd.com/film/2-days-in-new-york/,2 Days in New York,2012,3.11
https://letterboxd.com/film/the-things-of-life/,The Things of Life,1970,3.75
https://letterboxd.com/film/fallen-angel/,Fallen Angel,1945,3.49
https://letterboxd.com/film/the-circle/,The Circle,2000,3.81
https://letterboxd.com/film/my-brothers-wedding/,My Brother's Wedding,1983,3.69
https://letterboxd.com/film/joes-apartment/,Joe's Apartment,1996,2.64
https://letterboxd.com/film/reaching-for-the-moon-2013/,Reaching for the Moon,2013,3.53
https://letterboxd.com/film/mongol-the-rise-of-genghis-khan/,Mongol: The Rise of Genghis Khan,2007,3.40
https://letterboxd.com/film/dig/,Dig!,2004,3.89
https://letterboxd.com/film/lonesome/,Lonesome,1928,3.82
https://letterboxd.com/film/pity-2018/,Pity,2018,3.48
https://letterboxd.com/film/88-minutes/,88 Minutes,2007,2.35
https://letterboxd.com/film/venus-in-furs/,Venus in Furs,1969,3.38
https://letterboxd.com/film/wildflower-2022/,Wildflower,2022,3.19
https://letterboxd.com/film/norm-macdonald-nothing-special/,Norm Macdonald: Nothing Special,2022,3.86
https://letterboxd.com/film/the-tarnished-angels/,The Tarnished Angels,1957,3.76
https://letterboxd.com/film/the-nightmare-2015-1/,The Nightmare,2015,3.40
https://letterboxd.com/film/the-queen-of-basketball/,The Queen of Basketball,2021,3.67
https://letterboxd.com/film/nina-wu/,Nina Wu,2019,3.38
https://letterboxd.com/film/sympathy-for-the-devil/,Sympathy for the Devil,1968,3.46
https://letterboxd.com/film/entracte/,Entr'acte,1924,3.73
https://letterboxd.com/film/candyman-day-of-the-dead/,Candyman: Day of the Dead,1999,1.77
https://letterboxd.com/film/tombs-of-the-blind-dead/,Tombs of the Blind Dead,1972,3.21
https://letterboxd.com/film/writing-with-fire/,Writing with Fire,2021,3.67
https://letterboxd.com/film/keoma/,Keoma,1976,3.66
